Entity,Code,Year,Median
Albania,ALB,1996,7.41933012008667
Albania,ALB,2002,7.117153644561768
Albania,ALB,2005,8.300110816955566
Albania,ALB,2008,8.939032554626465
Albania,ALB,2012,8.768966674804688
Albania,ALB,2014,8.827485084533691
Albania,ALB,2015,10.687344551086426
Albania,ALB,2016,10.934011459350586
Albania,ALB,2017,10.841160774230957
Albania,ALB,2018,12.386625289916992
Albania,ALB,2019,12.356348037719727
Albania,ALB,2020,12.838601112365723
Algeria,DZA,1988,6.293221950531006
Algeria,DZA,1995,6.518008232116699
Algeria,DZA,2011,9.114275932312012
Angola,AGO,2000,5.300380229949951
Angola,AGO,2008,5.334157943725586
Angola,AGO,2018,3.8795104026794434
Argentina (urban),,1980,27.129507064819336
Argentina (urban),,1986,27.716041564941406
Argentina (urban),,1987,24.429859161376953
Argentina (urban),,1991,16.514070510864258
Argentina (urban),,1992,17.2711124420166
Argentina (urban),,1993,17.652036666870117
Argentina (urban),,1994,17.0688419342041
Argentina (urban),,1995,15.778318405151367
Argentina (urban),,1996,15.137417793273926
Argentina (urban),,1997,16.209293365478516
Argentina (urban),,1998,14.829559326171875
Argentina (urban),,1999,14.7276611328125
Argentina (urban),,2000,14.007322311401367
Argentina (urban),,2001,12.500795364379883
Argentina (urban),,2002,8.575318336486816
Argentina (urban),,2003,12.644421577453613
Argentina (urban),,2004,14.65760326385498
Argentina (urban),,2005,16.26177406311035
Argentina (urban),,2006,18.578271865844727
Argentina (urban),,2007,19.211332321166992
Argentina (urban),,2008,20.088895797729492
Argentina (urban),,2009,21.472272872924805
Argentina (urban),,2010,22.07073974609375
Argentina (urban),,2011,23.529958724975586
Argentina (urban),,2012,23.87211036682129
Argentina (urban),,2013,24.129426956176758
Argentina (urban),,2014,21.96680450439453
Argentina (urban),,2016,22.814355850219727
Argentina (urban),,2017,24.03276252746582
Argentina (urban),,2018,21.788387298583984
Argentina (urban),,2019,20.671300888061523
Argentina (urban),,2020,18.155481338500977
Argentina (urban),,2021,19.55320930480957
Argentina (urban),,2022,18.891395568847656
Argentina (urban),,2023,18.541736602783203
Argentina (urban),,2024,19.133983612060547
Armenia,ARM,1999,4.5130085945129395
Armenia,ARM,2001,4.335291385650635
Armenia,ARM,2002,4.546867370605469
Armenia,ARM,2003,4.790288925170898
Armenia,ARM,2004,5.551746368408203
Armenia,ARM,2005,6.250576972961426
Armenia,ARM,2006,6.710036277770996
Armenia,ARM,2007,7.353427410125732
Armenia,ARM,2008,7.654393196105957
Armenia,ARM,2009,6.8470354080200195
Armenia,ARM,2010,6.806525707244873
Armenia,ARM,2011,7.105484485626221
Armenia,ARM,2012,7.325222015380859
Armenia,ARM,2013,7.583237171173096
Armenia,ARM,2014,7.7391676902771
Armenia,ARM,2015,8.170164108276367
Armenia,ARM,2016,8.863737106323242
Armenia,ARM,2017,8.011298179626465
Armenia,ARM,2018,7.971968173980713
Armenia,ARM,2019,7.7172322273254395
Armenia,ARM,2020,7.608539581298828
Armenia,ARM,2021,7.749302387237549
Armenia,ARM,2022,7.719168186187744
Armenia,ARM,2023,7.726025104522705
Armenia,ARM,2024,8.545557022094727
Australia,AUS,1981,35.08461380004883
Australia,AUS,1985,35.63173294067383
Australia,AUS,1989,36.56026840209961
Australia,AUS,1995,33.645721435546875
Australia,AUS,2001,38.20237350463867
Australia,AUS,2003,39.45698547363281
Australia,AUS,2004,43.248741149902344
Australia,AUS,2008,52.581199645996094
Australia,AUS,2010,53.38972854614258
Australia,AUS,2014,56.74675369262695
Australia,AUS,2016,56.4189567565918
Australia,AUS,2018,57.607322692871094
Australia,AUS,2020,59.706600189208984
Austria,AUT,1994,53.019805908203125
Austria,AUT,1995,53.0645637512207
Austria,AUT,1996,50.901031494140625
Austria,AUT,1997,51.41902160644531
Austria,AUT,1998,52.02226638793945
Austria,AUT,1999,54.74229431152344
Austria,AUT,2000,53.40009689331055
Austria,AUT,2003,56.889102935791016
Austria,AUT,2004,59.68460464477539
Austria,AUT,2005,57.865966796875
Austria,AUT,2006,58.128074645996094
Austria,AUT,2007,60.7510871887207
Austria,AUT,2008,62.84226608276367
Austria,AUT,2009,64.20226287841797
Austria,AUT,2010,65.37128448486328
Austria,AUT,2011,63.62007141113281
Austria,AUT,2012,62.673744201660156
Austria,AUT,2013,64.65023040771484
Austria,AUT,2014,64.77156829833984
Austria,AUT,2015,65.39368438720703
Austria,AUT,2016,67.7835464477539
Austria,AUT,2017,67.82447052001953
Austria,AUT,2018,67.09028625488281
Austria,AUT,2019,68.55567932128906
Austria,AUT,2020,70.29287719726562
Austria,AUT,2021,69.28787994384766
Austria,AUT,2022,72.67644500732422
Austria,AUT,2023,71.43950653076172
Azerbaijan,AZE,1995,5.002876281738281
Azerbaijan,AZE,2001,5.688615798950195
Azerbaijan,AZE,2002,8.062263488769531
Azerbaijan,AZE,2003,8.405110359191895
Azerbaijan,AZE,2004,8.458694458007812
Azerbaijan,AZE,2005,9.349518775939941
Bangladesh,BGD,1983,3.0885345935821533
Bangladesh,BGD,1985,3.282217502593994
Bangladesh,BGD,1988,2.963195562362671
Bangladesh,BGD,1991,2.9557061195373535
Bangladesh,BGD,1995,3.2532849311828613
Bangladesh,BGD,2000,3.342515468597412
Bangladesh,BGD,2005,3.7180283069610596
Bangladesh,BGD,2010,4.074885845184326
Bangladesh,BGD,2016,4.495898246765137
Bangladesh,BGD,2022,6.174938678741455
Barbados,BRB,2016,15.49009895324707
Belarus,BLR,1998,3.530648946762085
Belarus,BLR,1999,3.812303304672241
Belarus,BLR,2000,4.245230674743652
Belarus,BLR,2001,5.286056041717529
Belarus,BLR,2002,5.820305824279785
Belarus,BLR,2003,6.113565921783447
Belarus,BLR,2004,6.998197078704834
Belarus,BLR,2005,8.565606117248535
Belarus,BLR,2006,9.819900512695312
Belarus,BLR,2007,11.076934814453125
Belarus,BLR,2008,11.749794006347656
Belarus,BLR,2009,11.901384353637695
Belarus,BLR,2010,13.147676467895508
Belarus,BLR,2011,13.783490180969238
Belarus,BLR,2012,15.555289268493652
Belarus,BLR,2013,17.13270378112793
Belarus,BLR,2014,17.746912002563477
Belarus,BLR,2015,16.24331283569336
Belarus,BLR,2016,15.51486873626709
Belarus,BLR,2017,15.994222640991211
Belarus,BLR,2018,17.117799758911133
Belarus,BLR,2019,18.274700164794922
Belarus,BLR,2020,18.385334014892578
Belgium,BEL,1985,35.92797088623047
Belgium,BEL,1988,37.77497863769531
Belgium,BEL,1992,41.01018142700195
Belgium,BEL,1995,47.501564025878906
Belgium,BEL,1997,47.06955337524414
Belgium,BEL,2000,51.36957931518555
Belgium,BEL,2003,50.694217681884766
Belgium,BEL,2004,52.33889389038086
Belgium,BEL,2005,53.150020599365234
Belgium,BEL,2006,53.250911712646484
Belgium,BEL,2007,53.782901763916016
Belgium,BEL,2008,54.82704544067383
Belgium,BEL,2009,55.62807846069336
Belgium,BEL,2010,55.9148063659668
Belgium,BEL,2011,55.135868072509766
Belgium,BEL,2012,56.74333572387695
Belgium,BEL,2013,56.779151916503906
Belgium,BEL,2014,56.90950012207031
Belgium,BEL,2015,58.56144332885742
Belgium,BEL,2016,57.95663833618164
Belgium,BEL,2017,58.11852264404297
Belgium,BEL,2018,59.44094467163086
Belgium,BEL,2019,61.043800354003906
Belgium,BEL,2020,61.521175384521484
Belgium,BEL,2021,63.209537506103516
Belgium,BEL,2022,61.036888122558594
Belgium,BEL,2023,62.88720703125
Belize,BLZ,1995,8.638168334960938
Belize,BLZ,2018,14.93773365020752
Benin,BEN,2003,2.164994716644287
Benin,BEN,2011,2.0886809825897217
Benin,BEN,2015,2.2293100357055664
Benin,BEN,2018,3.654644250869751
Benin,BEN,2021,4.200066566467285
Bhutan,BTN,2003,4.854526519775391
Bhutan,BTN,2007,6.31700325012207
Bhutan,BTN,2012,8.464353561401367
Bhutan,BTN,2017,9.467805862426758
Bhutan,BTN,2022,16.489606857299805
Bolivia,BOL,1997,8.40878963470459
Bolivia,BOL,1999,7.733986854553223
Bolivia,BOL,2000,6.575483798980713
Bolivia,BOL,2001,7.416220188140869
Bolivia,BOL,2002,7.048765659332275
Bolivia,BOL,2004,8.42747688293457
Bolivia,BOL,2005,8.427502632141113
Bolivia,BOL,2006,9.353911399841309
Bolivia,BOL,2007,9.83908462524414
Bolivia,BOL,2008,11.382887840270996
Bolivia,BOL,2009,12.865957260131836
Bolivia,BOL,2011,14.537914276123047
Bolivia,BOL,2012,15.029052734375
Bolivia,BOL,2013,16.145219802856445
Bolivia,BOL,2014,16.025192260742188
Bolivia,BOL,2015,15.803116798400879
Bolivia,BOL,2016,15.59925651550293
Bolivia,BOL,2017,15.895113945007324
Bolivia,BOL,2018,15.964812278747559
Bolivia,BOL,2019,16.604219436645508
Bolivia,BOL,2020,15.85679817199707
Bolivia,BOL,2021,16.851825714111328
Bolivia,BOL,2022,16.411890029907227
Bolivia,BOL,2023,16.849889755249023
Bolivia,BOL,2024,16.819114685058594
Bolivia (urban),,1990,9.013199806213379
Bolivia (urban),,1992,6.532856464385986
Bosnia and Herzegovina,BIH,2001,12.268937110900879
Bosnia and Herzegovina,BIH,2004,17.717815399169922
Bosnia and Herzegovina,BIH,2007,15.608233451843262
Bosnia and Herzegovina,BIH,2011,15.094267845153809
Bosnia and Herzegovina,BIH,2015,14.379388809204102
Bosnia and Herzegovina,BIH,2021,15.793148040771484
Botswana,BWA,1985,2.9904584884643555
Botswana,BWA,1993,3.6356685161590576
Botswana,BWA,2002,4.297974586486816
Botswana,BWA,2009,6.104132175445557
Botswana,BWA,2015,5.8343119621276855
Brazil,BRA,1981,4.990562915802002
Brazil,BRA,1982,5.025796890258789
Brazil,BRA,1983,4.125918388366699
Brazil,BRA,1984,4.153431415557861
Brazil,BRA,1985,4.728942394256592
Brazil,BRA,1986,7.929467678070068
Brazil,BRA,1987,6.050047397613525
Brazil,BRA,1988,5.671399116516113
Brazil,BRA,1989,6.105607509613037
Brazil,BRA,1990,5.2624616622924805
Brazil,BRA,1992,5.29222297668457
Brazil,BRA,1993,5.439986705780029
Brazil,BRA,1995,7.225764751434326
Brazil,BRA,1996,7.336615085601807
Brazil,BRA,1997,7.256575107574463
Brazil,BRA,1998,7.525866985321045
Brazil,BRA,1999,7.234758377075195
Brazil,BRA,2001,8.2352294921875
Brazil,BRA,2002,8.341972351074219
Brazil,BRA,2003,8.11392879486084
Brazil,BRA,2004,8.364910125732422
Brazil,BRA,2005,8.848526954650879
Brazil,BRA,2006,9.639216423034668
Brazil,BRA,2007,10.32800006866455
Brazil,BRA,2008,11.045473098754883
Brazil,BRA,2009,11.537851333618164
Brazil,BRA,2011,12.704954147338867
Brazil,BRA,2012,13.433381080627441
Brazil,BRA,2013,14.13046932220459
Brazil,BRA,2014,14.645246505737305
Brazil,BRA,2015,14.23344612121582
Brazil,BRA,2016,13.829490661621094
Brazil,BRA,2017,13.903125762939453
Brazil,BRA,2018,14.2266206741333
Brazil,BRA,2019,14.661989212036133
Brazil,BRA,2020,15.364787101745605
Brazil,BRA,2021,13.200226783752441
Brazil,BRA,2022,14.832871437072754
Brazil,BRA,2023,15.770785331726074
Brazil,BRA,2024,16.912105560302734
Bulgaria,BGR,1992,20.136791229248047
Bulgaria,BGR,2006,10.444281578063965
Bulgaria,BGR,2007,14.138471603393555
Bulgaria,BGR,2008,16.109355926513672
Bulgaria,BGR,2009,16.99188804626465
Bulgaria,BGR,2010,16.01915740966797
Bulgaria,BGR,2011,15.148641586303711
Bulgaria,BGR,2012,15.443790435791016
Bulgaria,BGR,2013,17.239273071289062
Bulgaria,BGR,2014,17.891572952270508
Bulgaria,BGR,2015,17.000064849853516
Bulgaria,BGR,2016,19.452611923217773
Bulgaria,BGR,2017,19.1801815032959
Bulgaria,BGR,2018,21.559816360473633
Bulgaria,BGR,2019,22.930891036987305
Bulgaria,BGR,2020,25.085437774658203
Bulgaria,BGR,2021,25.72298240661621
Bulgaria,BGR,2022,27.593088150024414
Bulgaria,BGR,2023,30.182722091674805
Burkina Faso,BFA,1994,1.0346873998641968
Burkina Faso,BFA,1998,1.2578339576721191
Burkina Faso,BFA,2003,2.046079397201538
Burkina Faso,BFA,2009,2.2196998596191406
Burkina Faso,BFA,2014,2.64686918258667
Burkina Faso,BFA,2018,3.1177611351013184
Burkina Faso,BFA,2021,3.3737285137176514
Burundi,BDI,1992,1.637308120727539
Burundi,BDI,1998,1.4016761779785156
Burundi,BDI,2006,1.7132935523986816
Burundi,BDI,2013,1.9010967016220093
Burundi,BDI,2020,2.0074195861816406
Cameroon,CMR,1996,2.6956911087036133
Cameroon,CMR,2001,4.216399192810059
Cameroon,CMR,2007,3.8961246013641357
Cameroon,CMR,2014,4.960679054260254
Cameroon,CMR,2021,4.985414505004883
Canada,CAN,1971,29.21857452392578
Canada,CAN,1973,33.73508071899414
Canada,CAN,1975,37.81718063354492
Canada,CAN,1977,40.399173736572266
Canada,CAN,1979,42.04922866821289
Canada,CAN,1981,43.79064178466797
Canada,CAN,1982,42.89840316772461
Canada,CAN,1984,42.95607376098633
Canada,CAN,1985,44.118385314941406
Canada,CAN,1986,44.41954040527344
Canada,CAN,1987,45.43557357788086
Canada,CAN,1988,46.34331512451172
Canada,CAN,1989,47.68638229370117
Canada,CAN,1990,47.6265983581543
Canada,CAN,1991,45.69162368774414
Canada,CAN,1992,46.29835510253906
Canada,CAN,1993,44.96812057495117
Canada,CAN,1994,45.96527862548828
Canada,CAN,1995,45.94518280029297
Canada,CAN,1996,43.27318572998047
Canada,CAN,1997,43.770957946777344
Canada,CAN,1998,45.13117980957031
Canada,CAN,1999,46.705989837646484
Canada,CAN,2000,47.897300720214844
Canada,CAN,2001,49.346641540527344
Canada,CAN,2002,49.71923828125
Canada,CAN,2003,49.76506805419922
Canada,CAN,2004,50.93687438964844
Canada,CAN,2005,52.426876068115234
Canada,CAN,2006,52.89496994018555
Canada,CAN,2007,55.170074462890625
Canada,CAN,2008,56.458492279052734
Canada,CAN,2009,56.680477142333984
Canada,CAN,2010,56.88913345336914
Canada,CAN,2011,57.75599670410156
Canada,CAN,2012,58.6829719543457
Canada,CAN,2013,59.772857666015625
Canada,CAN,2014,60.09852981567383
Canada,CAN,2015,59.979888916015625
Canada,CAN,2016,60.1439094543457
Canada,CAN,2017,61.86663055419922
Canada,CAN,2018,62.1662483215332
Canada,CAN,2019,62.880577087402344
Canada,CAN,2020,67.08175659179688
Canada,CAN,2021,66.32902526855469
Canada,CAN,2022,64.72127532958984
Cape Verde,CPV,2001,3.9259440898895264
Cape Verde,CPV,2007,4.894950866699219
Cape Verde,CPV,2015,6.177278995513916
Central African Republic,CAF,1992,0.8477165102958679
Central African Republic,CAF,2008,2.0577945709228516
Central African Republic,CAF,2021,1.9245719909667969
Chad,TCD,2003,2.1755928993225098
Chad,TCD,2011,3.3434746265411377
Chad,TCD,2018,3.3932747840881348
Chad,TCD,2022,3.6611099243164062
Chile,CHL,1987,5.848258018493652
Chile,CHL,1990,6.800356388092041
Chile,CHL,1992,7.690907955169678
Chile,CHL,1994,8.350958824157715
Chile,CHL,1996,9.354178428649902
Chile,CHL,1998,9.928997039794922
Chile,CHL,2000,9.321999549865723
Chile,CHL,2003,9.497884750366211
Chile,CHL,2006,11.619168281555176
Chile,CHL,2009,12.550535202026367
Chile,CHL,2011,13.44348430633545
Chile,CHL,2013,16.42403221130371
Chile,CHL,2015,17.79599952697754
Chile,CHL,2017,19.509912490844727
Chile,CHL,2020,19.110286712646484
Chile,CHL,2022,22.64238929748535
Chile,CHL,2024,24.57065773010254
China,CHN,1981,1.1372414827346802
China,CHN,1984,1.55229914188385
China,CHN,1987,1.8832358121871948
China,CHN,1990,1.7258269786834717
China,CHN,1993,1.8849736452102661
China,CHN,1996,2.467221260070801
China,CHN,1999,2.568204164505005
China,CHN,2002,3.1151621341705322
China,CHN,2005,4.139801502227783
China,CHN,2008,5.024059295654297
China,CHN,2010,5.841287136077881
China,CHN,2011,6.392096996307373
China,CHN,2012,7.046786308288574
China,CHN,2013,8.054499626159668
China,CHN,2014,8.799834251403809
China,CHN,2015,9.484267234802246
China,CHN,2016,10.105900764465332
China,CHN,2017,10.573463439941406
China,CHN,2018,11.334333419799805
China,CHN,2019,11.960918426513672
China,CHN,2020,11.591856956481934
China,CHN,2021,13.392326354980469
China,CHN,2022,13.363155364990234
China (rural),,1981,1.0147539377212524
China (rural),,1984,1.376010775566101
China (rural),,1987,1.6421923637390137
China (rural),,1990,1.506576418876648
China (rural),,1993,1.597965121269226
China (rural),,1996,2.0354702472686768
China (rural),,1999,1.9952387809753418
China (rural),,2002,2.2259058952331543
China (rural),,2005,2.9789085388183594
China (rural),,2008,3.2562832832336426
China (rural),,2010,3.6103150844573975
China (rural),,2011,4.077334880828857
China (rural),,2012,4.433510780334473
China (rural),,2013,5.80001163482666
China (rural),,2014,6.3934245109558105
China (rural),,2015,6.915518283843994
China (rural),,2016,7.358401775360107
China (rural),,2017,7.723435878753662
China (rural),,2018,8.47389030456543
China (rural),,2019,9.032822608947754
China (rural),,2020,8.976868629455566
China (rural),,2021,10.674002647399902
China (rural),,2022,10.780451774597168
China (urban),,1981,2.0243241786956787
China (urban),,1984,2.310854434967041
China (urban),,1987,2.7813804149627686
China (urban),,1990,2.6989638805389404
China (urban),,1993,3.2490670680999756
China (urban),,1996,3.7608530521392822
China (urban),,1999,4.2873029708862305
China (urban),,2002,5.440853595733643
China (urban),,2005,6.66457462310791
China (urban),,2008,8.031350135803223
China (urban),,2010,9.178736686706543
China (urban),,2011,9.672539710998535
China (urban),,2012,10.42389965057373
China (urban),,2013,11.164105415344238
China (urban),,2014,11.947758674621582
China (urban),,2015,12.601022720336914
China (urban),,2016,13.27206039428711
China (urban),,2017,13.673416137695312
China (urban),,2018,14.328454971313477
China (urban),,2019,14.876908302307129
China (urban),,2020,13.959651947021484
China (urban),,2021,15.710685729980469
China (urban),,2022,15.393682479858398
Colombia,COL,1992,6.713793754577637
Colombia,COL,1996,5.648470401763916
Colombia,COL,1999,5.202597618103027
Colombia,COL,2000,5.71521520614624
Colombia,COL,2001,4.901493072509766
Colombia,COL,2002,6.094943046569824
Colombia,COL,2003,6.171359062194824
Colombia,COL,2004,6.186171531677246
Colombia,COL,2005,6.769842624664307
Colombia,COL,2008,7.703563690185547
Colombia,COL,2009,7.843228340148926
Colombia,COL,2010,8.308938980102539
Colombia,COL,2011,8.8930025100708
Colombia,COL,2012,9.064369201660156
Colombia,COL,2013,9.506254196166992
Colombia,COL,2014,10.025773048400879
Colombia,COL,2015,10.133342742919922
Colombia,COL,2016,10.118270874023438
Colombia,COL,2017,10.211302757263184
Colombia,COL,2018,10.2393159866333
Colombia,COL,2019,10.112228393554688
Colombia,COL,2020,8.604944229125977
Colombia,COL,2021,9.49801254272461
Colombia,COL,2022,10.346999168395996
Colombia,COL,2023,10.673188209533691
Colombia,COL,2024,11.278360366821289
Colombia (urban),,1980,5.542932987213135
Colombia (urban),,1988,6.6373724937438965
Colombia (urban),,1989,6.449699878692627
Colombia (urban),,1991,6.9657392501831055
Comoros,COM,2004,5.057730197906494
Comoros,COM,2014,4.368345737457275
Comoros,COM,2020,5.859772205352783
Comoros,COM,2024,6.478521823883057
Congo,COG,2005,2.7332139015197754
Congo,COG,2011,3.7648441791534424
Costa Rica,CRI,1981,4.570024490356445
Costa Rica,CRI,1986,6.075551986694336
Costa Rica,CRI,1989,7.927186965942383
Costa Rica,CRI,1990,8.104961395263672
Costa Rica,CRI,1991,7.3328857421875
Costa Rica,CRI,1992,7.737776279449463
Costa Rica,CRI,1993,8.911229133605957
Costa Rica,CRI,1994,9.922919273376465
Costa Rica,CRI,1995,9.643548965454102
Costa Rica,CRI,1996,8.993861198425293
Costa Rica,CRI,1997,9.629192352294922
Costa Rica,CRI,1998,10.60338306427002
Costa Rica,CRI,1999,10.057337760925293
Costa Rica,CRI,2000,10.053187370300293
Costa Rica,CRI,2001,12.365435600280762
Costa Rica,CRI,2002,12.374887466430664
Costa Rica,CRI,2003,12.901103973388672
Costa Rica,CRI,2004,12.243718147277832
Costa Rica,CRI,2005,12.805792808532715
Costa Rica,CRI,2006,12.853898048400879
Costa Rica,CRI,2007,14.182934761047363
Costa Rica,CRI,2008,14.463619232177734
Costa Rica,CRI,2009,15.356437683105469
Costa Rica,CRI,2010,16.27734375
Costa Rica,CRI,2011,16.79439353942871
Costa Rica,CRI,2012,17.367076873779297
Costa Rica,CRI,2013,17.25704002380371
Costa Rica,CRI,2014,17.35146141052246
Costa Rica,CRI,2015,17.267906188964844
Costa Rica,CRI,2016,17.9809513092041
Costa Rica,CRI,2017,18.155818939208984
Costa Rica,CRI,2018,18.187915802001953
Costa Rica,CRI,2019,17.7878360748291
Costa Rica,CRI,2020,15.21349048614502
Costa Rica,CRI,2021,17.451082229614258
Costa Rica,CRI,2022,17.380693435668945
Costa Rica,CRI,2023,18.917613983154297
Costa Rica,CRI,2024,20.924047470092773
Costa Rica,CRI,2025,23.38974380493164
Cote d'Ivoire,CIV,1985,6.845762729644775
Cote d'Ivoire,CIV,1986,6.2716217041015625
Cote d'Ivoire,CIV,1987,5.585316181182861
Cote d'Ivoire,CIV,1988,4.58327579498291
Cote d'Ivoire,CIV,1992,3.6754748821258545
Cote d'Ivoire,CIV,1995,3.701709747314453
Cote d'Ivoire,CIV,1998,3.2586426734924316
Cote d'Ivoire,CIV,2008,3.1841421127319336
Cote d'Ivoire,CIV,2015,3.19423770904541
Cote d'Ivoire,CIV,2018,4.851166248321533
Cote d'Ivoire,CIV,2021,4.758882999420166
Croatia,HRV,1988,23.936182022094727
Croatia,HRV,2009,23.20515251159668
Croatia,HRV,2010,21.417388916015625
Croatia,HRV,2011,20.908205032348633
Croatia,HRV,2012,19.565826416015625
Croatia,HRV,2013,19.673770904541016
Croatia,HRV,2014,20.710874557495117
Croatia,HRV,2015,22.127412796020508
Croatia,HRV,2016,23.864185333251953
Croatia,HRV,2017,25.267961502075195
Croatia,HRV,2018,26.7896785736084
Croatia,HRV,2019,28.79019546508789
Croatia,HRV,2020,29.756685256958008
Croatia,HRV,2021,31.692617416381836
Croatia,HRV,2022,31.619903564453125
Croatia,HRV,2023,36.73493957519531
Cyprus,CYP,2004,42.289024353027344
Cyprus,CYP,2005,44.78692626953125
Cyprus,CYP,2006,48.644596099853516
Cyprus,CYP,2007,48.91246795654297
Cyprus,CYP,2008,48.21089553833008
Cyprus,CYP,2009,47.1004638671875
Cyprus,CYP,2010,48.07634353637695
Cyprus,CYP,2011,46.91214370727539
Cyprus,CYP,2012,43.39200210571289
Cyprus,CYP,2013,39.8270263671875
Cyprus,CYP,2014,38.675048828125
Cyprus,CYP,2015,40.29862594604492
Cyprus,CYP,2016,41.92497253417969
Cyprus,CYP,2017,44.01077651977539
Cyprus,CYP,2018,45.94974899291992
Cyprus,CYP,2019,47.971771240234375
Cyprus,CYP,2020,48.35736083984375
Cyprus,CYP,2021,50.70977020263672
Cyprus,CYP,2022,49.293949127197266
Cyprus,CYP,2023,52.139652252197266
Czechia,CZE,1992,19.16400718688965
Czechia,CZE,1993,19.197078704833984
Czechia,CZE,1996,22.651500701904297
Czechia,CZE,2002,25.090972900390625
Czechia,CZE,2004,26.809019088745117
Czechia,CZE,2005,27.730648040771484
Czechia,CZE,2006,29.15384864807129
Czechia,CZE,2007,30.58723258972168
Czechia,CZE,2008,31.22553825378418
Czechia,CZE,2009,31.887470245361328
Czechia,CZE,2010,31.90126609802246
Czechia,CZE,2011,32.208377838134766
Czechia,CZE,2012,31.592609405517578
Czechia,CZE,2013,31.617311477661133
Czechia,CZE,2014,32.22840118408203
Czechia,CZE,2015,33.68626403808594
Czechia,CZE,2016,34.691410064697266
Czechia,CZE,2017,35.834739685058594
Czechia,CZE,2018,37.33269500732422
Czechia,CZE,2019,39.111236572265625
Czechia,CZE,2020,39.84426498413086
Czechia,CZE,2021,41.58574295043945
Czechia,CZE,2022,39.48054504394531
Czechia,CZE,2023,39.069129943847656
Democratic Republic of Congo,COD,2004,0.7963246703147888
Democratic Republic of Congo,COD,2012,1.6323957443237305
Democratic Republic of Congo,COD,2020,1.316012978553772
Denmark,DNK,1987,48.938236236572266
Denmark,DNK,1992,49.035640716552734
Denmark,DNK,1995,50.73714065551758
Denmark,DNK,2000,53.80573272705078
Denmark,DNK,2003,52.0426139831543
Denmark,DNK,2004,53.36860275268555
Denmark,DNK,2005,53.53166961669922
Denmark,DNK,2006,54.5558967590332
Denmark,DNK,2007,55.4395751953125
Denmark,DNK,2008,55.75439453125
Denmark,DNK,2009,56.46102523803711
Denmark,DNK,2010,58.269073486328125
Denmark,DNK,2011,56.904605865478516
Denmark,DNK,2012,56.34492111206055
Denmark,DNK,2013,57.31629943847656
Denmark,DNK,2014,57.763912200927734
Denmark,DNK,2015,57.89942932128906
Denmark,DNK,2016,59.5752067565918
Denmark,DNK,2017,60.40913391113281
Denmark,DNK,2018,61.724578857421875
Denmark,DNK,2019,61.23756790161133
Denmark,DNK,2020,63.88570785522461
Denmark,DNK,2021,64.64533233642578
Denmark,DNK,2022,61.033668518066406
Denmark,DNK,2023,60.72269821166992
Djibouti,DJI,2002,4.083071708679199
Djibouti,DJI,2012,4.790424823760986
Djibouti,DJI,2013,4.316343307495117
Djibouti,DJI,2017,4.703492164611816
Dominican Republic,DOM,1986,11.288052558898926
Dominican Republic,DOM,1989,6.09104061126709
Dominican Republic,DOM,1992,8.136589050292969
Dominican Republic,DOM,1996,9.923344612121582
Dominican Republic,DOM,1997,10.710063934326172
Dominican Republic,DOM,2000,10.573365211486816
Dominican Republic,DOM,2001,10.455575942993164
Dominican Republic,DOM,2002,10.381832122802734
Dominican Republic,DOM,2003,8.65920639038086
Dominican Republic,DOM,2004,7.348082065582275
Dominican Republic,DOM,2005,8.850391387939453
Dominican Republic,DOM,2006,9.659405708312988
Dominican Republic,DOM,2007,9.49637222290039
Dominican Republic,DOM,2008,9.225789070129395
Dominican Republic,DOM,2009,9.828648567199707
Dominican Republic,DOM,2010,10.027005195617676
Dominican Republic,DOM,2011,10.178131103515625
Dominican Republic,DOM,2012,10.055851936340332
Dominican Republic,DOM,2013,10.317068099975586
Dominican Republic,DOM,2014,11.429154396057129
Dominican Republic,DOM,2015,12.464216232299805
Dominican Republic,DOM,2016,13.343031883239746
Dominican Republic,DOM,2017,13.144598960876465
Dominican Republic,DOM,2018,14.01181411743164
Dominican Republic,DOM,2019,14.737652778625488
Dominican Republic,DOM,2020,13.42936897277832
Dominican Republic,DOM,2021,13.1942777633667
Dominican Republic,DOM,2022,14.155898094177246
Dominican Republic,DOM,2023,15.673123359680176
Dominican Republic,DOM,2024,17.477670669555664
East Asia and Pacific (WB),WB_EAP,1990,2.0999999046325684
East Asia and Pacific (WB),WB_EAP,1991,2.140000104904175
East Asia and Pacific (WB),WB_EAP,1992,2.200000047683716
East Asia and Pacific (WB),WB_EAP,1993,2.259999990463257
East Asia and Pacific (WB),WB_EAP,1994,2.4800000190734863
East Asia and Pacific (WB),WB_EAP,1995,2.680000066757202
East Asia and Pacific (WB),WB_EAP,1996,2.880000114440918
East Asia and Pacific (WB),WB_EAP,1997,2.9200000762939453
East Asia and Pacific (WB),WB_EAP,1998,2.9000000953674316
East Asia and Pacific (WB),WB_EAP,1999,3.059999942779541
East Asia and Pacific (WB),WB_EAP,2000,3.2200000286102295
East Asia and Pacific (WB),WB_EAP,2001,3.4000000953674316
East Asia and Pacific (WB),WB_EAP,2002,3.700000047683716
East Asia and Pacific (WB),WB_EAP,2003,4.019999980926514
East Asia and Pacific (WB),WB_EAP,2004,4.28000020980835
East Asia and Pacific (WB),WB_EAP,2005,4.619999885559082
East Asia and Pacific (WB),WB_EAP,2006,4.860000133514404
East Asia and Pacific (WB),WB_EAP,2007,5.25
